,team_1_Date,team_1_name,team_1_total_goals,team_1_half_time_goals,team_1_shots,team_1_shots_on_target,team_1_fouls,team_1_corners,team_1_yellows,team_1_reds,team_1_home_result,team_1_total_goals_per_match,team_1_half_time_goals_per_match,team_1_shots_per_match,team_1_shots_on_target_per_match,team_1_fouls_per_match,team_1_corners_per_match,team_1_yellows_per_match,team_1_reds_per_match,team_2_Date,team_2_name,team_2_total_goals,team_2_half_time_goals,team_2_shots,team_2_shots_on_target,team_2_fouls,team_2_corners,team_2_yellows,team_2_reds,team_2_away_result,team_2_total_goals_per_match,team_2_half_time_goals_per_match,team_2_shots_per_match,team_2_shots_on_target_per_match,team_2_fouls_per_match,team_2_corners_per_match,team_2_yellows_per_match,team_2_reds_per_match,total_goals_per_match_diff,half_time_goals_per_match_diff,shots_per_match_diff,shots_on_target_per_match_diff,fouls_per_match_diff,corners_per_match_diff,yellows_per_match_diff,reds_per_match_diff,total_game_goals
219,2/13/2023,Liverpool,2,1,15,6,8,3,1,0,0,2.4,2.0,16.0,6.6,8.8,4.4,0.2,0.0,2/13/2023,Everton,0,0,6,1,16,3,3,0,L,0.4,0.2,9.4,2.6,11.2,3.8,1.6,0.0,2.0,1.8,6.6,4.0,-2.3999999999999986,0.6000000000000005,-1.4,0.0,2
220,2/15/2023,Arsenal,1,1,10,1,11,1,2,0,1,2.0,0.6,15.4,4.4,11.4,5.0,1.4,0.0,2/15/2023,Man City,3,1,9,6,15,3,3,0,W,2.4,1.4,16.8,6.4,12.2,6.4,2.4,0.2,-0.3999999999999999,-0.7999999999999999,-1.4000000000000004,-2.0,-0.7999999999999989,-1.4000000000000004,-1.0,-0.2,4
221,2/18/2023,Aston Villa,2,2,7,5,13,2,2,0,1,1.8,1.0,7.8,3.8,10.2,2.6,2.8,0.0,2/18/2023,Arsenal,4,1,20,5,4,9,1,0,W,2.6,0.8,16.6,5.0,9.6,5.6,1.2,0.0,-0.8,0.1999999999999999,-8.8,-1.2000000000000002,0.5999999999999996,-3.0,1.6,0.0,6
222,2/18/2023,Brentford,1,0,12,5,10,2,2,0,2,1.6,0.8,9.0,4.0,9.2,3.2,1.8,0.0,2/18/2023,Crystal Palace,1,0,10,4,8,6,2,0,D,1.2,0.6,10.0,3.4,9.6,4.0,1.6,0.4,0.4000000000000001,0.2,-1.0,0.6000000000000001,-0.4000000000000003,-0.7999999999999998,0.1999999999999999,-0.4,2
223,2/18/2023,Brighton,0,0,21,7,12,10,0,0,1,1.8,0.8,14.6,6.2,10.2,6.8,1.2,0.0,2/18/2023,Fulham,1,0,5,2,14,2,5,0,W,1.8,0.8,11.2,4.0,11.4,3.8,1.8,0.0,0.0,0.0,3.4000000000000004,2.2,-1.200000000000001,3.0,-0.6000000000000001,0.0,1
224,2/18/2023,Chelsea,0,0,17,5,16,8,3,0,1,0.6,0.6,10.8,3.4,13.2,5.4,2.2,0.0,2/18/2023,Southampton,1,1,8,5,24,2,6,0,W,1.0,0.4,12.8,3.8,13.0,4.6,2.2,0.0,-0.4,0.1999999999999999,-2.0,-0.3999999999999999,0.1999999999999993,0.8000000000000007,0.0,0.0,1
225,2/18/2023,Everton,1,0,15,6,8,6,2,0,0,0.6,0.2,9.4,3.2,11.2,4.0,2.0,0.0,2/18/2023,Leeds,0,0,8,0,6,4,3,0,L,1.0,0.2,11.8,2.4,12.4,6.0,3.0,0.0,-0.4,0.0,-2.4000000000000004,0.8000000000000003,-1.200000000000001,-2.0,-1.0,0.0,1
226,2/18/2023,Nott'm Forest,1,0,4,1,8,0,1,0,2,0.8,0.2,9.2,2.8,8.8,3.4,1.2,0.0,2/18/2023,Man City,1,1,26,6,6,10,0,0,D,2.2,1.4,18.8,6.6,12.2,6.6,2.0,0.0,-1.4,-1.2,-9.6,-3.8,-3.3999999999999986,-3.2,-0.8,0.0,2
227,2/18/2023,Wolves,0,0,15,4,12,12,3,0,1,1.2,0.6,10.2,3.6,14.8,5.4,2.8,0.4,2/18/2023,Bournemouth,1,0,5,1,10,2,3,0,W,1.0,0.6,8.0,3.6,11.0,3.8,2.2,0.0,0.1999999999999999,0.0,2.2,0.0,3.8000000000000007,1.6000000000000003,0.5999999999999996,0.4,1
228,2/18/2023,Newcastle,0,0,14,4,3,6,1,1,1,1.6,1.0,12.8,5.0,8.4,5.6,1.4,0.2,2/18/2023,Liverpool,2,2,13,7,8,7,1,0,W,2.2,1.8,15.6,6.6,8.8,4.6,0.4,0.0,-0.6000000000000001,-0.8,-2.799999999999999,-1.5999999999999996,-0.4000000000000003,1.0,1.0,0.2,2
229,2/19/2023,Man United,3,1,26,8,9,6,0,0,0,2.0,0.8,15.6,6.0,11.6,5.6,2.0,0.0,2/19/2023,Leicester,0,0,19,3,9,6,2,0,L,1.4,1.0,14.2,4.4,10.4,4.0,1.6,0.0,0.6000000000000001,-0.1999999999999999,1.4000000000000004,1.5999999999999996,1.1999999999999993,1.5999999999999996,0.3999999999999999,0.0,3
230,2/19/2023,Tottenham,2,0,16,6,16,4,2,0,0,2.0,0.4,14.2,6.2,10.6,5.6,1.2,0.0,2/19/2023,West Ham,0,0,6,1,10,7,1,0,L,0.6,0.6,9.8,2.8,11.0,5.4,1.2,0.0,1.4,-0.1999999999999999,4.399999999999999,3.4000000000000004,-0.4000000000000003,0.1999999999999993,0.0,0.0,2
231,2/24/2023,Fulham,1,0,10,5,12,4,2,0,2,1.8,0.6,12.4,4.6,11.6,4.6,1.4,0.0,2/24/2023,Wolves,1,1,8,2,17,3,0,0,D,1.0,0.4,10.2,3.0,15.2,5.2,2.4,0.2,0.8,0.1999999999999999,2.200000000000001,1.5999999999999996,-3.6,-0.6000000000000005,-1.0,-0.2,2
232,2/25/2023,Everton,0,0,15,5,12,5,2,0,1,0.6,0.2,10.0,3.8,11.8,3.4,2.4,0.0,2/25/2023,Aston Villa,2,0,9,5,12,1,1,0,W,1.8,0.8,8.0,4.4,10.4,2.0,1.6,0.0,-1.2000000000000002,-0.6000000000000001,2.0,-0.6000000000000005,1.4000000000000004,1.4,0.7999999999999998,0.0,2
233,2/25/2023,Leeds,1,0,14,4,15,9,2,0,0,0.4,0.0,11.0,2.4,12.2,5.2,3.0,0.0,2/25/2023,Southampton,0,0,8,2,13,2,4,0,L,0.8,0.4,11.2,3.2,14.2,3.4,2.8,0.0,-0.4,-0.4,-0.1999999999999993,-0.8000000000000003,-2.0,1.8000000000000005,0.2000000000000001,0.0,1
234,2/25/2023,Leicester,0,0,1,0,14,0,0,0,1,1.0,0.8,10.0,2.8,12.2,3.4,1.6,0.0,2/25/2023,Arsenal,1,0,10,2,9,8,1,0,W,2.2,0.8,15.4,4.4,8.8,5.8,1.4,0.0,-1.2000000000000002,0.0,-5.4,-1.6000000000000003,3.3999999999999986,-2.4,0.2000000000000001,0.0,1
235,2/25/2023,West Ham,4,0,18,5,8,12,0,0,0,1.2,0.4,12.4,3.4,10.6,7.4,1.0,0.0,2/25/2023,Nott'm Forest,0,0,8,3,5,3,0,0,L,0.6,0.2,9.0,3.0,7.6,3.8,1.0,0.0,0.6,0.2,3.4000000000000004,0.3999999999999999,3.0,3.6000000000000005,0.0,0.0,4
236,2/25/2023,Bournemouth,1,0,13,2,10,4,2,0,1,0.6,0.2,8.8,2.8,11.0,4.0,2.2,0.0,2/25/2023,Man City,4,3,20,5,9,6,2,0,W,2.4,1.8,17.6,5.8,11.2,6.8,1.8,0.0,-1.7999999999999998,-1.6,-8.8,-3.0,-0.1999999999999993,-2.8,0.4000000000000001,0.0,5
237,2/25/2023,Crystal Palace,0,0,6,0,11,5,2,0,2,0.8,0.4,8.2,2.2,10.4,4.0,1.8,0.4,2/25/2023,Liverpool,0,0,12,4,14,3,5,0,D,1.8,1.4,15.4,6.2,10.0,4.6,1.4,0.0,-1.0,-1.0,-7.200000000000001,-4.0,0.4000000000000003,-0.5999999999999996,0.4000000000000001,0.4,0
238,2/26/2023,Tottenham,2,0,8,3,10,4,2,0,0,1.6,0.2,13.0,5.2,11.0,4.6,1.4,0.0,2/26/2023,Chelsea,0,0,10,2,10,4,3,0,L,0.6,0.6,11.8,3.4,13.0,5.6,2.4,0.0,1.0,-0.3999999999999999,1.1999999999999993,1.8000000000000005,-2.0,-1.0,-1.0,0.0,2
239,3/1/2023,Arsenal,4,2,15,5,5,5,0,0,0,2.0,0.8,14.0,3.2,7.4,5.6,1.0,0.0,3/1/2023,Everton,0,0,8,5,12,1,2,0,L,0.4,0.0,11.2,4.2,12.2,4.4,2.6,0.0,1.6,0.8,2.8000000000000007,-1.0,-4.799999999999999,1.1999999999999993,-1.6,0.0,4
240,3/1/2023,Liverpool,2,0,15,6,13,5,2,0,0,1.2,0.6,15.4,5.4,10.0,5.0,2.0,0.0,3/1/2023,Wolves,0,0,4,1,14,2,3,0,L,1.2,0.6,10.0,3.0,13.2,4.2,1.8,0.2,0.0,0.0,5.4,2.4000000000000004,-3.2,0.7999999999999998,0.1999999999999999,-0.2,2
